model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A Class,2016,26789,Semi-Auto,39044,Petrol,200,40.9,2.0
 GLC Class,2017,29499,Semi-Auto,30500,Diesel,145,56.5,2.1
 GLC Class,2019,37250,Semi-Auto,1360,Diesel,145,40.9,2.0
 C Class,2019,28700,Semi-Auto,4000,Petrol,145,47.1,1.5
 C Class,2019,28000,Semi-Auto,10648,Petrol,145,44.1,2.0
 C Class,2020,30500,Semi-Auto,100,Diesel,145,64.2,2.0
 B Class,2020,26500,Semi-Auto,2000,Diesel,145,55.4,2.0
 E Class,2020,44000,Semi-Auto,199,Diesel,145,42.8,3.0
 C Class,2020,30500,Semi-Auto,999,Diesel,145,64.2,2.0
 C Class,2020,30500,Semi-Auto,199,Diesel,145,64.2,2.0
 GLC Class,2020,39999,Semi-Auto,2000,Diesel,145,40.9,2.0
 GLC Class,2020,41500,Semi-Auto,2000,Diesel,145,40.9,2.0
 E Class,2019,49499,Semi-Auto,2134,Petrol,145,31.7,3.0
 A Class,2019,25799,Automatic,3136,Diesel,145,56.5,2.0
 A Class,2019,25899,Semi-Auto,2099,Diesel,145,56.5,2.0
 A Class,2019,23399,Manual,1198,Petrol,145,47.1,1.3
 C Class,2015,17999,Semi-Auto,15566,Petrol,125,50.4,2.0
 C Class,2019,35499,Semi-Auto,2616,Petrol,145,36.2,3.0
 CL Class,2019,37699,Semi-Auto,2575,Petrol,145,40.9,2.0
 E Class,2019,43799,Semi-Auto,3949,Diesel,145,45.6,3.0
 SL CLASS,2019,30899,Semi-Auto,3362,Petrol,145,47.1,2.0
 C Class,2019,30199,Semi-Auto,2456,Diesel,145,56.5,2.0
 S Class,2019,61899,Automatic,5260,Diesel,145,48.7,3.0
 CL Class,2019,26299,Semi-Auto,7259,Petrol,145,38.2,2.0
 C Class,2019,31609,Semi-Auto,1000,Diesel,145,64.2,2.0
 GLE Class,2019,55299,Semi-Auto,2768,Diesel,145,32.8,3.0
 GLA Class,2019,25599,Semi-Auto,116,Diesel,145,64.2,2.1
 CL Class,2019,29299,Semi-Auto,2914,Petrol,145,39.8,2.0
 A Class,2019,23399,Manual,965,Petrol,145,47.1,1.3
 A Class,2019,26699,Semi-Auto,4352,Diesel,145,56.5,2.0
 A Class,2019,26999,Automatic,3496,Diesel,145,56.5,2.0
 C Class,2019,30299,Automatic,7478,Diesel,145,55.4,2.0
 B Class,2019,26299,Automatic,3607,Diesel,145,55.4,2.0
 SL CLASS,2019,79799,Automatic,540,Petrol,145,28.0,5.5
 C Class,2019,67699,Automatic,544,Petrol,145,28.0,4.0
 A Class,2019,22899,Semi-Auto,1835,Diesel,145,65.7,1.5
 A Class,2019,26099,Semi-Auto,350,Diesel,145,56.5,2.0
 B Class,2019,28799,Automatic,226,Petrol,145,37.7,2.0
 C Class,2019,35399,Semi-Auto,1273,Petrol,145,44.1,1.5
 C Class,2019,33599,Semi-Auto,2983,Diesel,145,57.7,2.0
 E Class,2019,46299,Semi-Auto,4339,Diesel,145,47.1,3.0
 C Class,2018,26199,Automatic,9366,Diesel,145,65.7,2.1
 C Class,2018,19599,Semi-Auto,13053,Diesel,145,61.4,2.0
 C Class,2019,23289,Semi-Auto,15458,Diesel,145,61.4,2.0
 C Class,2019,25399,Automatic,6612,Petrol,145,45.6,1.5
 C Class,2019,24849,Automatic,1446,Petrol,145,45.6,1.5
 C Class,2019,24789,Automatic,428,Petrol,145,44.1,1.5
 E Class,2019,39999,Automatic,7679,Diesel,145,45.6,3.0
 C Class,2019,39299,Automatic,8628,Petrol,145,29.4,3.0
 E Class,2019,25199,Semi-Auto,13835,Diesel,145,72.4,2.0
 CL Class,2018,17699,Semi-Auto,23869,Diesel,145,68.9,2.1
 GLA Class,2018,26899,Semi-Auto,4253,Diesel,145,56.5,2.1
 A Class,2018,23399,Semi-Auto,7216,Petrol,145,53.3,1.3
 C Class,2018,28749,Semi-Auto,6449,Diesel,145,54.3,2.0
 A Class,2019,21099,Semi-Auto,11706,Petrol,145,53.3,1.3
 E Class,2017,21399,Semi-Auto,16753,Diesel,145,72.4,2.0
 C Class,2019,24849,Semi-Auto,5000,Petrol,145,44.1,1.5
 C Class,2019,33299,Semi-Auto,2000,Diesel,145,54.3,2.0
 C Class,2018,27299,Semi-Auto,3150,Diesel,145,61.4,2.0
 GLC Class,2017,28999,Semi-Auto,26200,Diesel,145,56.5,2.1
 C Class,2019,25099,Automatic,3400,Petrol,145,42.2,1.6
 C Class,2019,27199,Automatic,754,Petrol,145,46.3,1.5
 A Class,2019,23499,Automatic,4149,Diesel,145,56.5,2.0
 C Class,2019,23399,Automatic,3816,Petrol,145,44.1,1.5
 B Class,2019,23799,Automatic,3604,Diesel,145,60.1,1.5
 CL Class,2019,26799,Automatic,5051,Petrol,145,38.2,2.0
 GLA Class,2019,26399,Automatic,3334,Diesel,145,56.5,2.1
 C Class,2019,31199,Automatic,3435,Diesel,145,57.7,2.0
 E Class,2019,38899,Automatic,5342,Hybrid,135,188.3,2.0
 A Class,2019,23969,Automatic,1000,Diesel,145,62.8,1.5
 B Class,2019,23589,Automatic,1000,Diesel,145,55.4,2.0
 C Class,2019,27799,Semi-Auto,3251,Diesel,145,61.4,2.0
 E Class,2019,26099,Semi-Auto,3310,Diesel,145,72.4,2.0
 E Class,2019,35599,Automatic,14954,Diesel,145,48.7,3.0
 C Class,2019,26589,Automatic,3070,Diesel,145,60.1,1.6
 GLA Class,2019,22999,Semi-Auto,13594,Diesel,145,67.3,2.1
 E Class,2019,25399,Automatic,11290,Diesel,145,72.4,2.0
 CLS Class,2019,39599,Automatic,3572,Diesel,145,48.7,2.9
 B Class,2019,20749,Manual,2472,Petrol,145,45.6,1.3
 B Class,2019,22399,Automatic,12094,Petrol,145,45.6,1.3
 C Class,2018,23199,Automatic,9136,Petrol,145,46.3,1.5
 C Class,2019,31529,Automatic,1000,Diesel,145,51.4,2.0
 S Class,2019,67109,Automatic,1000,Diesel,145,52.3,3.0
 A Class,2019,26089,Automatic,1000,Diesel,145,56.5,2.0
 C Class,2019,35049,Automatic,1000,Petrol,145,44.1,1.5
 GLE Class,2019,49229,Automatic,1000,Diesel,145,36.7,2.0
 C Class,2019,38289,Automatic,1000,Diesel,145,54.3,2.0
 C Class,2019,32289,Automatic,1000,Petrol,145,46.3,1.5
 C Class,2019,32069,Automatic,1000,Diesel,145,64.2,2.0
 C Class,2019,32069,Automatic,1000,Diesel,145,64.2,2.0
 CL Class,2019,26299,Automatic,1476,Petrol,145,38.2,2.0
 GLA Class,2019,24999,Automatic,1500,Diesel,145,64.2,2.1
 GLS Class,2018,64999,Semi-Auto,41102,Petrol,145,23.0,5.5
 GLA Class,2017,23599,Semi-Auto,6009,Diesel,145,56.5,2.1
 E Class,2018,29499,Semi-Auto,4992,Diesel,145,57.7,2.0
 S Class,2018,57899,Automatic,3728,Diesel,145,48.7,3.0
 C Class,2018,47099,Automatic,11501,Petrol,145,31.7,4.0
 C Class,2019,26289,Automatic,650,Petrol,145,46.3,1.5
 C Class,2017,25599,Semi-Auto,13000,Petrol,145,42.2,2.0
 A Class,2016,22299,Semi-Auto,15550,Petrol,200,42.8,2.0
 SL CLASS,2016,33889,Automatic,23736,Petrol,235,36.7,3.0
 C Class,2017,22449,Semi-Auto,44998,Diesel,30,65.7,2.1
 A Class,2016,14499,Semi-Auto,36063,Diesel,20,70.6,2.1
 C Class,2016,17299,Semi-Auto,66500,Diesel,125,60.1,2.1
 C Class,2016,17999,Semi-Auto,21040,Diesel,30,64.2,1.6
 CL Class,2017,19999,Semi-Auto,12000,Petrol,125,53.3,1.6
 E Class,2019,39999,Semi-Auto,5649,Petrol,145,32.1,3.0
 E Class,2016,19699,Semi-Auto,30148,Diesel,30,61.4,2.0
 E Class,2017,21199,Semi-Auto,29128,Diesel,145,67.3,2.0
 C Class,2019,25999,Semi-Auto,15195,Diesel,145,61.4,2.0
 A Class,2019,26599,Semi-Auto,5244,Diesel,145,56.5,2.0
 C Class,2019,29349,Semi-Auto,11561,Diesel,145,57.7,2.0
 C Class,2019,26349,Semi-Auto,10299,Diesel,145,61.4,2.0
 C Class,2019,42099,Semi-Auto,3076,Petrol,145,28.0,3.0
 C Class,2019,25849,Semi-Auto,10977,Petrol,145,47.1,1.5
 E Class,2019,35699,Semi-Auto,8919,Diesel,145,48.7,3.0
 GLA Class,2019,24149,Semi-Auto,13570,Petrol,145,50.4,1.6
 C Class,2019,25349,Semi-Auto,9728,Petrol,145,46.3,1.5
 A Class,2019,23999,Semi-Auto,3948,Petrol,145,53.3,1.3
 GLC Class,2019,29849,Semi-Auto,13427,Diesel,145,56.5,2.1
 A Class,2019,21349,Semi-Auto,3345,Petrol,145,53.3,1.3
 C Class,2019,31609,Semi-Auto,1825,Diesel,145,64.2,2.0
 C Class,2016,15999,Semi-Auto,9000,Diesel,20,65.7,2.1
 GLA Class,2019,25399,Semi-Auto,1690,Diesel,145,64.2,2.1
 E Class,2019,28879,Semi-Auto,7668,Diesel,145,61.4,2.0
 A Class,2019,25699,Semi-Auto,3328,Diesel,145,56.5,2.0
 C Class,2019,34919,Semi-Auto,2292,Petrol,145,44.1,1.5
 GLA Class,2018,18749,Manual,20646,Diesel,145,64.2,2.1
 A Class,2017,17999,Semi-Auto,30000,Petrol,145,52.3,1.6
 A Class,2019,20449,Semi-Auto,11056,Petrol,150,28.5,1.3
 C Class,2019,28999,Semi-Auto,2392,Petrol,150,46.3,1.5
 E Class,2018,25699,Semi-Auto,2183,Diesel,145,61.4,2.0
 C Class,2019,19799,Semi-Auto,14422,Petrol,145,46.3,1.5
 C Class,2019,25499,Semi-Auto,15175,Diesel,145,61.4,2.0
 CL Class,2019,26049,Semi-Auto,13958,Diesel,145,51.4,2.2
 B Class,2017,14999,Manual,8000,Diesel,145,65.7,2.1
 B Class,2019,22099,Semi-Auto,14140,Petrol,145,45.6,1.3
 E Class,2018,23299,Automatic,20000,Diesel,145,65.7,2.0
 A Class,2019,24519,Semi-Auto,4897,Diesel,145,56.5,2.0
 A Class,2019,24999,Semi-Auto,2691,Diesel,145,56.5,2.0
 C Class,2018,28199,Semi-Auto,9252,Diesel,145,54.3,2.0
 C Class,2019,30349,Semi-Auto,438,Petrol,145,44.1,2.0
 GLA Class,2019,23099,Semi-Auto,13654,Diesel,145,67.3,2.1
 B Class,2019,21549,Semi-Auto,14443,Petrol,145,45.6,1.3
 C Class,2016,17849,Semi-Auto,45557,Diesel,30,61.4,2.1
 E Class,2017,19299,Semi-Auto,39469,Diesel,20,67.3,2.0
 A Class,2019,24999,Semi-Auto,5582,Petrol,145,53.3,1.3
 E Class,2017,22399,Automatic,19000,Diesel,145,65.7,2.0
 E Class,2017,22299,Automatic,18557,Diesel,145,65.7,2.0
 A Class,2019,21899,Semi-Auto,5282,Petrol,145,53.3,1.3
 SL CLASS,2019,60099,Automatic,38,Petrol,145,29.4,3.0
 C Class,2019,36999,Semi-Auto,1000,Diesel,145,55.4,2.0
 C Class,2019,33789,Semi-Auto,1000,Diesel,145,61.4,2.0
 E Class,2019,44159,Semi-Auto,1000,Diesel,145,40.9,3.0
 GLA Class,2019,24999,Semi-Auto,1000,Diesel,145,64.2,2.1
 GLA Class,2019,24999,Semi-Auto,2001,Diesel,145,64.2,2.1
 C Class,2015,17749,Semi-Auto,19039,Diesel,30,64.2,2.1
 C Class,2017,18999,Semi-Auto,31727,Diesel,145,64.2,2.1
 E Class,2019,33299,Semi-Auto,7550,Diesel,145,57.7,2.0
 E Class,2019,40349,Semi-Auto,12712,Diesel,145,39.2,3.0
 S Class,2015,36499,Automatic,8051,Petrol,325,31.7,4.7
 GLA Class,2019,24999,Semi-Auto,1523,Diesel,145,64.2,2.1
 V Class,2018,35299,Automatic,22,Diesel,145,44.8,2.2
 E Class,2017,21699,Semi-Auto,19457,Diesel,145,72.4,2.0
 E Class,2019,42649,Semi-Auto,7743,Diesel,145,38.2,3.0
 C Class,2019,25149,Semi-Auto,13157,Petrol,145,45.6,1.5
 GLC Class,2019,32199,Semi-Auto,10316,Diesel,145,41.5,2.1
 GLA Class,2019,24999,Semi-Auto,2665,Diesel,145,64.2,2.1
 SL CLASS,2019,32499,Semi-Auto,545,Petrol,145,47.1,2.0
 E Class,2019,24849,Automatic,14222,Diesel,145,72.4,2.0
 E Class,2019,24849,Semi-Auto,13910,Diesel,145,72.4,2.0
 A Class,2018,20389,Automatic,10427,Diesel,145,68.9,2.1
 GLA Class,2019,23049,Semi-Auto,10598,Diesel,145,67.3,2.1
 A Class,2019,22339,Semi-Auto,2815,Diesel,145,65.7,1.5
 A Class,2019,23399,Manual,1043,Petrol,145,47.1,1.3
 A Class,2019,25399,Manual,415,Petrol,145,47.1,1.3
 A Class,2019,23499,Manual,277,Petrol,145,47.1,1.3
 A Class,2019,25299,Manual,1077,Petrol,145,47.1,1.3
 A Class,2019,23499,Manual,504,Petrol,145,47.1,1.3
 C Class,2019,31299,Semi-Auto,4631,Diesel,145,61.4,2.0
 E Class,2019,36589,Semi-Auto,10500,Diesel,145,70.6,2.0
 CL Class,2019,27249,Semi-Auto,1000,Petrol,145,39.8,2.0
 A Class,2019,26899,Semi-Auto,2662,Diesel,145,56.5,2.0
 E Class,2019,46199,Semi-Auto,1000,Petrol,145,32.1,3.0
 C Class,2019,23879,Manual,551,Petrol,145,47.1,1.6
 B Class,2019,23979,Semi-Auto,2982,Diesel,145,55.4,2.0
 B Class,2019,23979,Semi-Auto,5000,Diesel,145,55.4,2.0
 C Class,2019,29099,Semi-Auto,5088,Petrol,145,47.1,1.5
 A Class,2019,26089,Semi-Auto,1000,Diesel,145,56.5,2.0
 C Class,2019,34579,Semi-Auto,1000,Petrol,145,44.1,1.5
 GLC Class,2019,66899,Semi-Auto,391,Petrol,145,22.4,4.0
 A Class,2019,24999,Semi-Auto,3897,Diesel,145,56.5,2.0
 C Class,2018,23799,Semi-Auto,3640,Petrol,145,47.9,2.0
 C Class,2019,31699,Semi-Auto,3358,Diesel,145,57.7,2.0
 C Class,2019,30799,Semi-Auto,7031,Diesel,145,61.4,2.0
 C Class,2019,31199,Semi-Auto,4885,Diesel,145,64.2,2.0
 C Class,2019,34799,Semi-Auto,3435,Petrol,145,44.1,1.5
 C Class,2019,68399,Semi-Auto,1282,Petrol,145,28.0,4.0
 E Class,2019,54599,Semi-Auto,1145,Petrol,145,32.1,3.0
 SL CLASS,2019,60099,Automatic,91,Petrol,145,29.4,3.0
 A Class,2019,22339,Semi-Auto,2560,Diesel,145,65.7,1.5
 E Class,2019,24399,Semi-Auto,14391,Diesel,145,72.4,2.0
 E Class,2019,24399,Semi-Auto,14061,Diesel,145,72.4,2.0
 A Class,2019,20799,Manual,3099,Petrol,145,28.5,1.3
 SL CLASS,2019,30499,Semi-Auto,5494,Petrol,145,47.1,2.0
 C Class,2019,20399,Semi-Auto,13334,Petrol,145,46.3,1.5
 C Class,2019,20449,Semi-Auto,14005,Diesel,145,61.4,2.0
 E Class,2019,28499,Semi-Auto,8097,Diesel,145,61.4,2.0
 C Class,2019,20299,Semi-Auto,14184,Petrol,145,46.3,1.5
 C Class,2019,20349,Semi-Auto,14012,Petrol,145,46.3,1.5
 CL Class,2019,25999,Semi-Auto,14521,Diesel,145,51.4,2.2
 A Class,2019,23509,Semi-Auto,1000,Diesel,145,67.3,1.5
 A Class,2019,22569,Semi-Auto,1000,Petrol,145,53.3,1.3
 GLA Class,2019,24999,Semi-Auto,3208,Diesel,145,64.2,2.1
 GLA Class,2019,24999,Semi-Auto,2666,Diesel,145,64.2,2.1
 GLA Class,2019,24999,Semi-Auto,2368,Diesel,145,64.2,2.1
 B Class,2019,24649,Semi-Auto,1000,Diesel,145,55.4,2.0
 A Class,2019,24059,Semi-Auto,4664,Diesel,145,56.5,2.0
 A Class,2019,20859,Manual,1000,Petrol,145,47.1,1.3
 GLC Class,2019,38509,Semi-Auto,3000,Diesel,145,40.9,2.0
 C Class,2019,31519,Semi-Auto,1000,Petrol,145,45.6,1.5
 CL Class,2016,14399,Manual,45693,Diesel,20,65.7,2.1
 A Class,2017,14649,Manual,14980,Diesel,145,72.4,1.5
 C Class,2018,18399,Semi-Auto,31122,Diesel,145,64.2,2.1
 A Class,2016,13049,Manual,26523,Petrol,125,51.4,1.6
 E Class,2017,19449,Semi-Auto,29935,Diesel,20,72.4,2.0
 C Class,2017,20349,Semi-Auto,10745,Diesel,30,64.2,2.1
 CLS Class,2018,32849,Semi-Auto,16019,Diesel,145,48.7,2.9
 CL Class,2017,21599,Semi-Auto,13100,Diesel,145,67.3,2.1
 E Class,2017,22199,Semi-Auto,16350,Diesel,145,67.3,2.0
 B Class,2019,23979,Semi-Auto,1000,Diesel,145,55.4,2.0
 C Class,2019,30849,Semi-Auto,8473,Diesel,145,54.3,2.0
 GLC Class,2019,43099,Semi-Auto,9558,Diesel,145,40.4,2.0
 C Class,2019,46999,Semi-Auto,9962,Petrol,145,29.7,3.0
 CL Class,2019,26799,Semi-Auto,3532,Petrol,145,38.2,2.0
 E Class,2019,59999,Semi-Auto,90,Petrol,145,30.1,4.0
 SL CLASS,2019,78399,Semi-Auto,3728,Petrol,145,28.0,5.5
 C Class,2019,28199,Semi-Auto,10452,Diesel,145,57.7,2.0
 C Class,2019,27499,Semi-Auto,1211,Diesel,145,58.9,1.6
 CL Class,2019,25399,Semi-Auto,16122,Petrol,145,38.2,2.0
 C Class,2019,27299,Semi-Auto,1000,Petrol,145,46.3,1.5
 C Class,2018,26799,Semi-Auto,7466,Petrol,145,47.1,2.0
 C Class,2020,36209,Semi-Auto,1000,Petrol,145,42.8,2.0
 C Class,2017,14549,Semi-Auto,38085,Diesel,20,65.7,2.1
 CL Class,2020,30389,Semi-Auto,1000,Diesel,145,55.4,2.0
 A Class,2020,26519,Semi-Auto,1000,Petrol,145,53.3,1.3
 GLC Class,2020,41239,Semi-Auto,1000,Petrol,145,31.7,2.0
 GLE Class,2020,61489,Semi-Auto,1000,Petrol,145,29.5,3.0
 A Class,2020,26049,Semi-Auto,1000,Diesel,145,62.8,1.5
 CL Class,2020,27779,Semi-Auto,1000,Petrol,145,44.8,1.3
 E Class,2019,25999,Semi-Auto,8396,Diesel,145,72.4,2.0
 C Class,2019,29549,Semi-Auto,9053,Petrol,145,44.1,2.0
 C Class,2019,26699,Semi-Auto,5500,Petrol,145,43.5,2.0
 C Class,2020,40179,Semi-Auto,1000,Diesel,145,54.3,2.0
 E Class,2019,41519,Semi-Auto,1000,Diesel,145,42.8,3.0
 C Class,2019,31609,Semi-Auto,1000,Diesel,145,64.2,2.0
 C Class,2019,32069,Semi-Auto,1000,Diesel,145,64.2,2.0
 C Class,2019,30919,Semi-Auto,1000,Diesel,145,53.3,2.0
 C Class,2019,25799,Semi-Auto,1000,Petrol,145,45.6,1.5
 C Class,2016,38349,Semi-Auto,22000,Petrol,300,34.5,4.0
 E Class,2017,21699,Semi-Auto,31459,Diesel,145,65.7,2.0
 C Class,2019,49499,Semi-Auto,1000,Petrol,145,29.1,3.0
 C Class,2019,49669,Semi-Auto,1000,Petrol,145,29.1,3.0
 B Class,2019,24799,Semi-Auto,3906,Diesel,145,55.4,2.0
 E Class,2019,25899,Semi-Auto,4997,Diesel,145,72.4,2.0
 GLA Class,2019,22999,Semi-Auto,17471,Diesel,145,67.3,2.1
 E Class,2019,37599,Semi-Auto,14031,Diesel,145,48.7,3.0
 E Class,2019,37999,Semi-Auto,11588,Diesel,145,48.7,3.0
 E Class,2019,26399,Semi-Auto,15189,Diesel,145,72.4,2.0
 E Class,2019,41499,Semi-Auto,3695,Petrol,145,33.6,3.0
 E Class,2019,25599,Semi-Auto,12277,Diesel,145,72.4,2.0
 C Class,2019,20399,Semi-Auto,13793,Diesel,145,61.4,2.0
 B Class,2019,22699,Semi-Auto,12706,Petrol,145,45.6,1.3
 C Class,2019,20799,Semi-Auto,15536,Diesel,145,61.4,2.0
 C Class,2016,24799,Automatic,30385,Diesel,30,65.7,2.1
 C Class,2019,27199,Semi-Auto,3780,Petrol,145,42.2,2.0
 E Class,2017,21299,Semi-Auto,20852,Diesel,145,72.4,2.0
 C Class,2019,20699,Semi-Auto,10037,Diesel,145,64.2,2.1
 A Class,2018,21399,Semi-Auto,3278,Petrol,145,53.3,1.3
 C Class,2017,23699,Semi-Auto,7978,Diesel,20,67.3,2.1
 C Class,2018,21449,Semi-Auto,2684,Petrol,145,44.1,1.5
 E Class,2017,23599,Semi-Auto,9012,Diesel,145,65.7,2.0
 E Class,2017,21399,Semi-Auto,19995,Diesel,145,72.4,2.0
 GLC Class,2019,32499,Semi-Auto,9418,Diesel,145,41.5,2.1
 C Class,2019,24299,Semi-Auto,14333,Diesel,145,61.4,2.0
 C Class,2019,25999,Semi-Auto,14344,Diesel,145,61.4,2.0
 C Class,2018,26189,Semi-Auto,8069,Diesel,145,65.7,2.1
 C Class,2019,29799,Automatic,7621,Diesel,145,57.7,2.0
 C Class,2019,29099,Semi-Auto,8205,Diesel,145,57.7,2.0
 B Class,2019,22499,Semi-Auto,8666,Petrol,145,45.6,1.3
 B Class,2019,22899,Semi-Auto,9288,Petrol,145,45.6,1.3
 A Class,2019,21999,Manual,1448,Petrol,145,47.1,1.3
 C Class,2019,32599,Semi-Auto,3723,Diesel,145,54.3,2.0
 B Class,2019,26899,Semi-Auto,807,Diesel,145,55.4,2.0
 S Class,2019,63099,Semi-Auto,1766,Diesel,145,48.7,3.0
 B Class,2019,27299,Semi-Auto,8768,Diesel,145,54.3,2.0
 C Class,2019,25999,Semi-Auto,13701,Petrol,145,47.1,1.5
 E Class,2019,31499,Semi-Auto,11415,Diesel,145,58.9,2.0
 C Class,2019,26699,Semi-Auto,10597,Petrol,145,46.3,1.5
 C Class,2019,26699,Semi-Auto,6718,Petrol,145,46.3,1.5
 E Class,2019,26299,Semi-Auto,3665,Diesel,145,72.4,2.0
 GLC Class,2017,27199,Semi-Auto,21452,Diesel,145,56.5,2.1
 A Class,2019,23899,Manual,6917,Petrol,145,28.5,1.3
 E Class,2016,21749,Semi-Auto,27178,Diesel,160,51.4,3.0
 CL Class,2018,22999,Semi-Auto,8897,Petrol,145,44.1,1.6
 E Class,2017,20099,Semi-Auto,38566,Diesel,145,61.4,2.0
 C Class,2019,28599,Semi-Auto,970,Diesel,145,60.1,1.6
 E Class,2019,39599,Semi-Auto,2872,Hybrid,135,188.3,2.0
 E Class,2019,40899,Semi-Auto,3728,Diesel,145,46.3,3.0
 SL CLASS,2019,50899,Semi-Auto,13,Petrol,145,36.7,3.0
 S Class,2019,47599,Semi-Auto,11876,Diesel,145,52.3,3.0
 GLE Class,2017,39699,Semi-Auto,10689,Diesel,145,39.2,3.0
 GLC Class,2016,28999,Semi-Auto,21355,Diesel,145,56.5,2.1
 A Class,2019,22599,Semi-Auto,2672,Diesel,145,62.8,1.5
 A Class,2019,20499,Semi-Auto,10488,Petrol,145,28.5,1.3
 GLA Class,2016,18149,Semi-Auto,18810,Diesel,30,64.2,2.1
 C Class,2020,36809,Semi-Auto,1000,Petrol,145,46.3,1.5
 CL Class,2020,30389,Semi-Auto,1000,Diesel,145,55.4,2.0
 C Class,2016,25499,Semi-Auto,9458,Petrol,160,43.5,2.0
 C Class,2017,18299,Semi-Auto,35431,Diesel,30,61.4,2.1
 GLA Class,2017,21199,Semi-Auto,13137,Diesel,145,56.5,2.1
 CL Class,2018,19589,Semi-Auto,2628,Diesel,145,67.3,2.1
 C Class,2019,30149,Semi-Auto,6362,Diesel,145,64.2,2.0
 C Class,2018,29199,Semi-Auto,4699,Diesel,145,54.3,2.0
 C Class,2019,19699,Semi-Auto,15020,Petrol,145,46.3,1.5
 CL Class,2019,26099,Semi-Auto,13187,Diesel,145,51.4,2.2
 E Class,2019,37999,Semi-Auto,10470,Diesel,145,44.8,2.0
 A Class,2019,21799,Manual,3253,Petrol,145,28.5,1.3
 C Class,2019,25899,Semi-Auto,10662,Petrol,145,47.1,1.5
 GLA Class,2019,25999,Semi-Auto,9817,Diesel,145,56.5,2.1
 E Class,2019,34899,Semi-Auto,15284,Diesel,145,48.7,3.0
 S Class,2017,34999,Semi-Auto,22906,Diesel,145,52.3,3.0
 E Class,2018,27099,Semi-Auto,17762,Diesel,145,58.9,2.0
 A Class,2017,15789,Semi-Auto,19572,Petrol,125,53.3,1.6
 C Class,2017,25999,Semi-Auto,2883,Petrol,145,42.2,2.0
 C Class,2016,18999,Semi-Auto,28500,Diesel,20,64.2,2.1
 A Class,2017,15999,Semi-Auto,7000,Petrol,145,55.4,1.6
 A Class,2016,14499,Semi-Auto,26544,Petrol,125,53.3,1.6
 A Class,2016,14999,Semi-Auto,12891,Petrol,125,53.3,1.6
 C Class,2016,19799,Semi-Auto,21086,Diesel,30,64.2,2.1
 A Class,2019,19999,Semi-Auto,8760,Petrol,150,28.5,1.3
 C Class,2019,26399,Semi-Auto,7645,Petrol,145,47.1,1.5
 C Class,2019,28999,Semi-Auto,14366,Diesel,145,57.7,2.0
 C Class,2019,21899,Semi-Auto,2000,Diesel,145,64.2,1.6
 E Class,2019,33149,Semi-Auto,5237,Diesel,145,70.6,2.0
 E Class,2019,25299,Semi-Auto,8470,Diesel,145,72.4,2.0
 E Class,2019,24749,Semi-Auto,14218,Diesel,145,72.4,2.0
 C Class,2019,20299,Semi-Auto,14316,Petrol,145,46.3,1.5
 C Class,2019,25499,Semi-Auto,8960,Petrol,145,46.3,1.5
 C Class,2019,20399,Semi-Auto,14111,Diesel,145,61.4,2.0
 B Class,2019,22199,Semi-Auto,8640,Petrol,145,45.6,1.3
 C Class,2019,29349,Semi-Auto,4133,Diesel,145,57.7,2.0
 GLC Class,2019,31999,Semi-Auto,10971,Diesel,145,42.2,2.1
 C Class,2019,20299,Semi-Auto,14144,Petrol,145,46.3,1.5
 B Class,2019,26949,Semi-Auto,9148,Diesel,145,54.3,2.0
 GLA Class,2019,24999,Semi-Auto,2611,Diesel,145,64.2,2.1
 E Class,2019,33719,Semi-Auto,1000,Diesel,145,70.6,2.0
 C Class,2016,19799,Semi-Auto,38500,Petrol,125,52.3,2.0
 E Class,2016,21999,Semi-Auto,41090,Petrol,235,37.7,3.5
 A Class,2020,41729,Semi-Auto,1000,Petrol,145,32.8,2.0
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 C Class,2019,25749,Semi-Auto,13873,Diesel,145,61.4,2.0
 C Class,2019,25749,Semi-Auto,13789,Diesel,145,61.4,2.0
 A Class,2019,19549,Semi-Auto,10180,Diesel,145,68.9,1.5
 C Class,2016,17149,Semi-Auto,38395,Diesel,30,64.2,2.1
 E Class,2018,28849,Semi-Auto,1746,Diesel,145,57.7,2.0
 C Class,2019,42049,Semi-Auto,6071,Petrol,145,30.4,3.0
 A Class,2019,23509,Semi-Auto,1000,Diesel,145,67.3,1.5
 E Class,2018,41699,Semi-Auto,6910,Petrol,145,33.6,3.0
 E Class,2016,19799,Semi-Auto,19198,Diesel,20,72.4,2.0
 C Class,2019,29699,Semi-Auto,2228,Petrol,145,42.2,1.6
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 E Class,2017,22999,Semi-Auto,20000,Diesel,30,65.7,2.0
 GLE Class,2020,60899,Semi-Auto,1000,Diesel,150,32.5,2.9
 C Class,2018,29999,Semi-Auto,17788,Petrol,145,36.2,3.0
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
 A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
