model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Yeti Outdoor,2017,15985,Manual,20021,Diesel,145,55.4,2.0
 Karoq,2019,20990,Manual,1543,Petrol,145,42.2,1.0
 Karoq,2018,17385,Automatic,10472,Petrol,145,54.3,1.0
 Citigo,2017,6990,Manual,20453,Petrol,145,64.2,1.0
 Octavia,2017,11490,Manual,26607,Petrol,30,55.4,1.4
 Fabia,2018,10490,Manual,15623,Petrol,145,64.2,1.0
 Octavia,2016,9990,Manual,29083,Petrol,30,55.4,1.4
 Fabia,2018,9990,Manual,12270,Petrol,145,64.2,1.0
 Fabia,2018,9990,Manual,13661,Petrol,145,64.2,1.0
 Fabia,2019,12590,Manual,3972,Petrol,145,52.3,1.0
 Fabia,2019,8790,Manual,14256,Petrol,145,57.7,1.0
 Citigo,2015,5490,Manual,31000,Petrol,20,62.8,1.0
 Karoq,2020,30490,Automatic,6560,Diesel,145,41.5,2.0
 Octavia,2017,9990,Manual,49144,Diesel,0,72.4,1.6
 Citigo,2017,5990,Manual,27534,Petrol,145,64.2,1.0
 Fabia,2017,11490,Semi-Auto,31270,Petrol,145,60.1,1.2
 Octavia,2014,9495,Semi-Auto,57234,Diesel,30,62.8,2.0
 Yeti Outdoor,2017,13490,Manual,42441,Diesel,145,62.8,2.0
 Fabia,2019,12485,Manual,938,Petrol,145,51.4,1.0
 Fabia,2019,12485,Automatic,15053,Petrol,145,60.1,1.0
 Fabia,2019,8685,Manual,7905,Petrol,145,57.7,1.0
 Fabia,2019,12585,Automatic,14575,Petrol,145,60.1,1.0
 Fabia,2019,11985,Manual,4966,Petrol,145,61.4,1.0
 Octavia,2019,20990,Manual,2996,Diesel,145,54.3,2.0
 Octavia,2019,18990,Manual,50,Diesel,145,55.4,2.0
 Yeti Outdoor,2017,14995,Semi-Auto,15803,Diesel,150,51.4,2.0
 Octavia,2017,9990,Manual,50975,Diesel,20,70.6,2.0
 Fabia,2017,10185,Semi-Auto,16934,Petrol,145,60.1,1.2
 Superb,2018,22285,Semi-Auto,12112,Diesel,150,61.4,2.0
 Superb,2018,18985,Semi-Auto,25850,Petrol,150,43.5,2.0
 Fabia,2016,7885,Manual,27537,Petrol,20,60.1,1.2
 Kodiaq,2020,32990,Automatic,1007,Diesel,145,39.2,2.0
 Octavia,2018,15000,Automatic,20813,Petrol,145,55.4,1.5
 Octavia,2019,15490,Manual,7465,Diesel,145,68.9,1.6
 Citigo,2016,5990,Manual,25880,Petrol,20,62.8,1.0
 Yeti Outdoor,2017,14490,Manual,18652,Petrol,125,51.4,1.2
 Rapid,2018,10990,Manual,19050,Petrol,145,62.8,1.0
 Fabia,2019,8790,Manual,10209,Petrol,145,57.7,1.0
 Fabia,2019,8790,Manual,12693,Petrol,145,57.7,1.0
 Kodiaq,2019,22990,Automatic,15136,Petrol,145,34.0,1.5
 Octavia,2019,13990,Manual,12269,Petrol,145,55.4,1.5
 Fabia,2019,12490,Manual,7636,Petrol,145,61.4,1.0
 Fabia,2019,12690,Manual,3743,Petrol,145,50.4,1.0
 Octavia,2019,17590,Automatic,12,Diesel,145,70.6,1.6
 Fabia,2019,13995,Manual,2601,Petrol,145,50.4,1.0
 Fabia,2015,8075,Manual,22772,Petrol,20,58.8,1.2
 Fabia,2014,5250,Manual,21656,Petrol,125,49.6,1.2
 Octavia,2019,16890,Automatic,2636,Diesel,145,70.6,1.6
 Octavia,2019,16990,Automatic,1802,Diesel,145,70.6,1.6
 Octavia,2019,19985,Semi-Auto,9801,Petrol,145,46.3,2.0
 Kodiaq,2019,35490,Automatic,1201,Diesel,145,38.7,2.0
 Octavia,2019,18985,Automatic,4501,Diesel,145,70.6,1.6
 Citigo,2017,6690,Manual,14501,Petrol,20,62.8,1.0
 Octavia,2018,11485,Manual,17436,Petrol,145,58.9,1.0
 Karoq,2019,29995,Automatic,4786,Diesel,145,41.5,2.0
 Superb,2019,25995,Automatic,10,Petrol,145,38.2,2.0
 Octavia,2017,14995,Manual,23913,Diesel,125,58.9,2.0
 Kodiaq,2018,20995,Automatic,48072,Diesel,150,49.6,2.0
 Karoq,2019,19995,Manual,9188,Diesel,150,49.6,2.0
 Octavia,2016,9395,Manual,59865,Diesel,20,70.6,2.0
 Rapid,2017,9750,Semi-Auto,17647,Petrol,20,60.1,1.2
 Yeti Outdoor,2017,15150,Semi-Auto,21116,Petrol,150,51.4,1.2
 Octavia,2017,10195,Manual,39404,Diesel,0,72.4,1.6
 Fabia,2017,8750,Manual,5346,Petrol,20,60.1,1.2
 Octavia,2016,15750,Semi-Auto,33836,Diesel,125,56.5,2.0
 Octavia,2018,16995,Semi-Auto,33085,Petrol,145,42.8,2.0
 Karoq,2018,17350,Manual,16059,Petrol,145,52.3,1.5
 Fabia,2016,8295,Manual,22230,Petrol,20,60.1,1.2
 Karoq,2018,17695,Manual,15519,Petrol,150,52.3,1.0
 Octavia,2018,12995,Manual,16693,Petrol,145,57.7,1.5
 Citigo,2016,7495,Manual,6044,Petrol,20,62.8,1.0
 Citigo,2018,7495,Manual,10525,Petrol,145,64.2,1.0
 Fabia,2017,9775,Manual,37340,Petrol,20,60.1,1.2
 Fabia,2017,8495,Manual,45956,Petrol,20,58.9,1.2
 Karoq,2018,19495,Automatic,11097,Petrol,145,53.3,1.0
 Fabia,2017,8495,Manual,32336,Petrol,150,64.2,1.0
 Scala,2019,19995,Semi-Auto,3030,Petrol,150,44.8,1.5
 Fabia,2016,10995,Manual,8377,Petrol,20,58.9,1.2
 Fabia,2019,12995,Manual,7730,Petrol,150,50.4,1.0
 Karoq,2019,22995,Automatic,5423,Petrol,150,40.9,1.5
 Superb,2019,23495,Semi-Auto,21932,Diesel,150,47.1,2.0
 Karoq,2018,17695,Automatic,12829,Petrol,145,54.3,1.0
 Rapid,2017,9295,Manual,22149,Petrol,145,61.4,1.0
 Octavia,2018,16995,Manual,24292,Diesel,145,56.5,2.0
 Citigo,2014,4850,Manual,45423,Petrol,0,68.9,1.0
 Karoq,2019,23995,Manual,16618,Diesel,145,42.8,2.0
 Fabia,2019,12495,Manual,3600,Petrol,145,61.4,1.0
 Scala,2019,20995,Automatic,3882,Diesel,145,54.3,1.6
 Fabia,2019,11430,Manual,5567,Petrol,145,61.4,1.0
 Octavia,2013,7995,Manual,55602,Diesel,20,68.9,2.0
 Kodiaq,2017,21350,Semi-Auto,23027,Petrol,145,44.8,1.4
 Octavia,2016,15750,Semi-Auto,32539,Diesel,125,56.5,2.0
 Octavia,2017,12750,Manual,20381,Diesel,145,70.6,2.0
 Citigo,2018,7990,Manual,6181,Petrol,150,64.2,1.0
 Octavia,2014,6399,Semi-Auto,78500,Diesel,20,72.4,1.6
 Fabia,2017,7995,Manual,20387,Petrol,145,64.2,1.0
 Citigo,2016,5995,Manual,28933,Petrol,20,62.8,1.0
 Citigo,2018,6995,Manual,18047,Petrol,145,64.2,1.0
 Karoq,2020,26995,Manual,50,Diesel,145,42.8,2.0
 Kodiaq,2020,32995,Automatic,50,Diesel,145,37.2,2.0
 Citigo,2017,6995,Manual,14326,Petrol,145,64.2,1.0
 Superb,2017,18795,Semi-Auto,20325,Petrol,145,43.5,2.0
 Octavia,2019,17889,Manual,14,Petrol,150,48.7,1.5
 Fabia,2015,8000,Manual,14200,Petrol,20,60.1,1.2
 Fabia,2015,6340,Manual,49175,Diesel,0,83.1,1.4
 Kodiaq,2018,23990,Automatic,17652,Diesel,150,49.6,2.0
 Citigo,2016,6750,Manual,27849,Petrol,20,62.8,1.0
 Fabia,2013,4692,Manual,49248,Diesel,20,67.3,1.6
 Citigo,2018,8250,Manual,17100,Petrol,145,65.7,1.0
 Kamiq,2019,18495,Manual,2100,Petrol,145,47.9,1.0
 Fabia,2017,9250,Manual,16242,Petrol,145,64.2,1.0
 Kodiaq,2019,29990,Automatic,4615,Petrol,145,31.4,2.0
 Octavia,2017,11298,Manual,18877,Diesel,0,74.3,1.6
 Octavia,2018,12498,Manual,19501,Diesel,145,68.9,1.6
 Superb,2019,18998,Semi-Auto,16007,Diesel,145,62.8,2.0
 Superb,2019,17998,Semi-Auto,30258,Diesel,150,62.8,2.0
 Kodiaq,2017,21995,Manual,22522,Petrol,145,40.9,1.4
 Octavia,2018,13495,Manual,30945,Petrol,145,56.5,1.5
 Octavia,2017,10295,Manual,54333,Diesel,0,74.3,1.6
 Fabia,2017,9550,Manual,26851,Petrol,145,64.2,1.0
 Fabia,2015,8985,Semi-Auto,22409,Petrol,20,60.1,1.2
 Superb,2019,28985,Semi-Auto,4532,Petrol,145,33.2,2.0
 Kamiq,2020,22295,Semi-Auto,1294,Diesel,145,53.3,1.6
 Superb,2018,14885,Manual,38860,Diesel,145,68.9,2.0
 Kodiaq,2019,30995,Automatic,2903,Petrol,145,31.4,2.0
 Octavia,2017,16490,Manual,30706,Diesel,30,62.8,2.0
 Superb,2017,12990,Manual,50093,Diesel,20,68.9,2.0
 Kodiaq,2019,28700,Automatic,4321,Petrol,145,32.1,1.5
 Yeti Outdoor,2016,11990,Manual,30682,Petrol,125,51.4,1.2
 Superb,2016,16250,Semi-Auto,36000,Diesel,30,62.8,2.0
 Yeti,2016,12750,Semi-Auto,18599,Petrol,125,51.4,1.2
 Fabia,2016,8990,Manual,14029,Diesel,0,78.6,1.4
 Scala,2019,17250,Manual,5235,Diesel,150,57.7,1.6
 Fabia,2019,9990,Manual,26148,Petrol,150,57.7,1.0
 Fabia,2017,7990,Manual,39178,Petrol,150,64.2,1.0
 Citigo,2017,7490,Manual,20047,Petrol,150,68.9,1.0
 Superb,2016,9995,Manual,57761,Diesel,20,68.9,1.6
 Superb,2017,18995,Manual,1700,Petrol,145,53.3,1.4
 Scala,2019,14985,Semi-Auto,8783,Petrol,150,47.1,1.0
 Fabia,2019,10285,Manual,11391,Petrol,150,57.7,1.0
 Scala,2019,15285,Semi-Auto,4419,Petrol,150,47.1,1.0
 Superb,2019,23585,Semi-Auto,8171,Petrol,150,38.2,2.0
 Fabia,2017,7885,Manual,32500,Petrol,20,60.1,1.2
 Superb,2015,9080,Manual,42971,Diesel,20,68.9,1.6
 Yeti Outdoor,2017,13300,Manual,19654,Petrol,125,51.4,1.2
 Karoq,2018,19490,Manual,11022,Diesel,145,56.5,2.0
 Fabia,2018,10990,Manual,30530,Petrol,145,64.2,1.0
 Fabia,2016,9990,Manual,18696,Petrol,20,60.1,1.2
 Yeti Outdoor,2016,11490,Manual,61440,Diesel,145,55.4,2.0
 Fabia,2017,8990,Manual,34879,Petrol,145,64.2,1.0
 Citigo,2016,6650,Manual,24602,Petrol,0,67.3,1.0
 Octavia,2018,11695,Manual,35790,Diesel,145,65.7,2.0
 Superb,2018,14995,Manual,23446,Diesel,145,65.7,2.0
 Octavia,2018,14795,Semi-Auto,14748,Petrol,145,57.7,1.4
 Octavia,2018,11998,Manual,20193,Diesel,145,68.9,1.6
 Superb,2018,15298,Manual,15243,Diesel,145,65.7,2.0
 Kodiaq,2017,21060,Automatic,29000,Diesel,145,49.6,2.0
 Superb,2016,14920,Manual,25639,Diesel,20,67.3,2.0
 Scala,2019,17750,Semi-Auto,469,Diesel,145,54.3,1.6
 Superb,2019,23400,Semi-Auto,3201,Petrol,145,38.2,2.0
 Octavia,2019,13990,Manual,13650,Diesel,145,67.3,1.6
 Fabia,2017,8695,Manual,11082,Petrol,20,60.1,1.2
 Fabia,2017,7692,Manual,40000,Petrol,145,64.2,1.0
 Octavia,2017,15990,Manual,42000,Diesel,30,62.8,2.0
 Fabia,2017,8990,Manual,19602,Petrol,150,64.2,1.0
 Rapid,2017,10990,Manual,8706,Petrol,150,61.4,1.0
 Octavia,2017,12990,Manual,20288,Petrol,150,54.3,1.4
 Octavia,2017,12490,Manual,33439,Petrol,150,54.3,1.4
 Fabia,2016,8972,Manual,13618,Petrol,20,60.1,1.2
 Superb,2016,16246,Semi-Auto,9271,Diesel,30,62.8,2.0
 Kodiaq,2018,19995,Semi-Auto,5763,Petrol,145,44.8,1.4
 Rapid,2014,6016,Manual,47989,Petrol,125,52.3,1.2
 Fabia,2016,9995,Semi-Auto,11914,Petrol,20,60.1,1.2
 Octavia,2016,11495,Semi-Auto,31000,Diesel,30,64.2,2.0
 Octavia,2016,10490,Manual,43705,Petrol,30,55.4,1.4
 Citigo,2016,7995,Manual,15590,Petrol,20,64.2,1.0
 Citigo,2016,7495,Manual,22890,Petrol,20,62.8,1.0
 Yeti Outdoor,2017,12792,Manual,14399,Petrol,125,51.4,1.2
 Yeti Outdoor,2014,10261,Semi-Auto,68469,Diesel,200,44.8,2.0
 Octavia,2019,13990,Manual,14041,Diesel,145,68.9,1.6
 Fabia,2019,8800,Manual,9071,Petrol,145,57.7,1.0
 Octavia,2019,12990,Manual,13797,Diesel,145,68.9,1.6
 Fabia,2019,10700,Manual,15593,Petrol,145,61.4,1.0
 Fabia,2019,11400,Semi-Auto,14351,Petrol,145,60.1,1.0
 Fabia,2019,8700,Manual,13401,Petrol,145,50.4,1.0
 Octavia,2019,13990,Manual,17736,Diesel,145,67.3,1.6
 Yeti Outdoor,2017,15475,Manual,36400,Diesel,145,55.4,2.0
 Yeti Outdoor,2017,13150,Semi-Auto,19314,Petrol,125,51.4,1.2
 Kodiaq,2019,25498,Automatic,12321,Diesel,145,49.6,2.0
 Fabia,2017,7990,Manual,18339,Petrol,20,58.8,1.0
 Kodiaq,2019,28700,Automatic,3324,Petrol,145,32.1,1.5
 Citigo,2016,5990,Manual,30524,Petrol,20,62.8,1.0
 Fabia,2019,11490,Manual,4054,Petrol,145,51.4,1.0
 Scala,2020,18250,Manual,1284,Diesel,145,57.7,1.6
 Fabia,2019,10990,Manual,4452,Petrol,145,61.4,1.0
 Scala,2020,18250,Manual,2735,Diesel,145,57.7,1.6
 Fabia,2019,10700,Manual,9950,Petrol,145,61.4,1.0
 Citigo,2018,7990,Manual,5005,Petrol,145,64.2,1.0
 Octavia,2019,23995,Automatic,4500,Diesel,145,44.1,2.0
 Fabia,2017,8995,Manual,15750,Petrol,145,60.1,1.2
 Citigo,2018,9495,Manual,10690,Petrol,145,68.9,1.0
 Fabia,2018,9592,Manual,8855,Petrol,145,64.2,1.0
 Octavia,2014,5991,Manual,90004,Diesel,0,74.3,1.6
 Yeti,2013,10995,Semi-Auto,29627,Diesel,240,43.5,2.0
 Fabia,2018,6790,Manual,19446,Petrol,145,57.7,1.0
 Octavia,2018,11998,Manual,12679,Diesel,145,68.9,1.6
 Superb,2016,13298,Manual,49304,Diesel,20,68.9,2.0
 Yeti,2016,9360,Semi-Auto,43737,Petrol,125,51.4,1.2
 Fabia,2016,5641,Manual,28789,Petrol,20,60.1,1.0
 Superb,2017,14698,Manual,39640,Diesel,145,68.9,2.0
 Octavia,2019,12798,Manual,14511,Diesel,145,68.9,1.6
 Octavia,2017,13698,Manual,8814,Petrol,145,54.3,1.4
 Octavia,2019,24995,Semi-Auto,4500,Petrol,150,47.9,2.0
 Yeti Outdoor,2017,11995,Manual,20500,Diesel,150,62.8,2.0
 Fabia,2018,9995,Manual,8200,Petrol,145,57.7,1.0
 Karoq,2018,18995,Manual,11050,Petrol,145,52.3,1.5
 Octavia,2019,23995,Automatic,6900,Petrol,145,46.3,2.0
 Octavia,2019,24995,Automatic,3000,Petrol,145,38.2,2.0
 Yeti Outdoor,2016,11995,Manual,59790,Diesel,145,55.4,2.0
 Kodiaq,2018,18995,Manual,13650,Petrol,145,46.3,1.4
 Rapid,2015,7995,Manual,31670,Petrol,30,57.7,1.2
 Octavia,2016,9377,Manual,30996,Petrol,30,55.4,1.4
 Yeti Outdoor,2017,13990,Manual,17876,Diesel,145,55.4,2.0
 Superb,2019,21995,Automatic,4500,Diesel,145,62.8,2.0
 Fabia,2019,11995,Manual,5500,Petrol,145,61.4,1.0
 Fabia,2017,12995,Automatic,9795,Petrol,145,61.4,1.0
 Octavia,2013,7995,Manual,46166,Petrol,125,53.3,1.4
 Octavia,2019,15995,Manual,11200,Petrol,150,52.3,1.5
 Octavia,2019,14995,Manual,13500,Petrol,150,55.4,1.5
 Kodiaq,2019,25595,Automatic,13500,Diesel,150,42.2,2.0
 Fabia,2017,8995,Manual,16700,Petrol,145,58.8,1.0
 Octavia,2015,12995,Semi-Auto,61350,Diesel,125,60.1,2.0
 Scala,2019,17995,Automatic,3500,Petrol,145,45.6,1.5
 Superb,2017,19995,Semi-Auto,44520,Petrol,200,39.8,2.0
 Fabia,2018,10995,Manual,22120,Petrol,145,64.2,1.0
 Fabia,2015,7995,Manual,34520,Petrol,20,58.8,1.2
 Fabia,2017,8995,Manual,16950,Petrol,145,57.7,1.0
 Superb,2019,22995,Automatic,500,Petrol,145,36.7,1.5
 Fabia,2019,12995,Manual,500,Petrol,145,57.7,1.0
 Fabia,2019,13995,Manual,500,Petrol,145,51.4,1.0
 Yeti Outdoor,2017,13995,Semi-Auto,32780,Petrol,125,51.4,1.2
 Superb,2019,18995,Manual,9075,Petrol,145,40.9,1.5
 Rapid,2015,7995,Manual,36550,Petrol,20,60.1,1.2
 Citigo,2016,7995,Manual,18650,Petrol,20,64.2,1.0
 Fabia,2017,11995,Automatic,14750,Petrol,145,61.4,1.0
 Fabia,2017,7995,Manual,25480,Petrol,20,58.9,1.0
 Superb,2019,29995,Semi-Auto,4800,Petrol,145,33.2,2.0
 Fabia,2018,9495,Manual,26850,Petrol,145,64.2,1.0
 Karoq,2017,17995,Automatic,16000,Petrol,150,51.4,1.5
 Fabia,2017,8995,Semi-Auto,67500,Petrol,150,60.1,1.2
 Yeti Outdoor,2014,10995,Semi-Auto,48265,Diesel,205,44.8,2.0
 Scala,2019,16995,Manual,6500,Petrol,150,49.6,1.0
 Fabia,2015,8995,Semi-Auto,9500,Petrol,20,60.1,1.2
 Fabia,2014,6510,Manual,29665,Petrol,125,53.3,1.2
 Octavia,2015,11691,Manual,49442,Diesel,30,64.2,2.0
 Kodiaq,2017,21841,Semi-Auto,13367,Petrol,145,39.8,1.4
 Octavia,2017,11487,Manual,22127,Diesel,145,65.7,2.0
 Yeti Outdoor,2017,13491,Semi-Auto,25534,Petrol,125,51.4,1.2
 Fabia,2018,12997,Semi-Auto,3564,Petrol,145,60.1,1.0
 Citigo,2015,6391,Manual,10909,Petrol,20,62.8,1.0
 Rapid,2013,5995,Manual,56090,Diesel,30,64.2,1.6
 Kodiaq,2020,30995,Automatic,6550,Diesel,145,44.8,2.0
 Fabia,2017,8995,Manual,42690,Petrol,145,60.1,1.2
 Yeti Outdoor,2016,13995,Semi-Auto,5520,Petrol,125,51.4,1.2
 Fabia,2015,7495,Manual,46850,Diesel,0,78.6,1.4
 Yeti Outdoor,2017,13495,Manual,26570,Petrol,150,51.4,1.2
 Octavia,2019,18995,Semi-Auto,4800,Petrol,150,45.6,1.5
 Yeti Outdoor,2016,8995,Manual,55214,Petrol,125,51.4,1.2
 Yeti,2016,10999,Semi-Auto,23858,Petrol,125,51.4,1.2
 Yeti Outdoor,2015,9370,Semi-Auto,53719,Petrol,125,51.4,1.2
 Octavia,2017,15991,Semi-Auto,23645,Diesel,145,57.7,2.0
 Yeti Outdoor,2015,8470,Manual,69445,Diesel,145,55.4,2.0
 Fabia,2017,10540,Manual,7741,Petrol,145,64.2,1.0
 Octavia,2018,13450,Manual,11473,Diesel,145,68.9,1.6
 Fabia,2018,10625,Manual,14912,Petrol,145,64.2,1.0
 Fabia,2019,13990,Semi-Auto,4909,Petrol,150,60.1,1.0
 Kodiaq,2017,19490,Manual,18533,Diesel,150,52.3,2.0
 Octavia,2016,11498,Semi-Auto,11291,Petrol,30,58.9,1.4
 Kodiaq,2019,22298,Automatic,18435,Petrol,145,34.0,1.5
 Octavia,2017,12298,Semi-Auto,18854,Petrol,30,58.9,1.4
 Octavia,2018,12298,Manual,19756,Diesel,145,68.9,1.6
 Octavia,2018,11798,Manual,18244,Diesel,145,68.9,1.6
 Superb,2019,16498,Semi-Auto,8948,Diesel,145,51.4,1.6
 Fabia,2018,9298,Manual,8680,Petrol,145,57.7,1.0
 Karoq,2019,17995,Manual,3300,Petrol,145,44.1,1.0
 Yeti Outdoor,2017,11455,Manual,31343,Petrol,125,51.4,1.2
 Superb,2018,14560,Automatic,29130,Diesel,145,62.8,2.0
 Yeti Outdoor,2016,11677,Semi-Auto,27200,Petrol,125,51.4,1.2
 Octavia,2018,13995,Manual,12390,Diesel,145,65.7,2.0
 Fabia,2015,6800,Manual,26300,Diesel,0,83.1,1.4
 Octavia,2015,9991,Semi-Auto,64199,Diesel,30,62.8,2.0
 Scala,2019,15995,Manual,4890,Petrol,145,49.6,1.0
 Superb,2019,29995,Semi-Auto,3890,Petrol,145,30.1,2.0
 Octavia,2016,10650,Manual,19461,Diesel,0,74.3,1.6
 Fabia,2019,13950,Manual,4478,Petrol,145,60.1,1.0
 Yeti,2015,9995,Manual,48870,Diesel,200,48.7,2.0
 Fabia,2017,11999,Semi-Auto,12915,Petrol,145,61.4,1.0
 Yeti Outdoor,2016,10995,Semi-Auto,58221,Petrol,125,51.4,1.2
 Citigo,2018,7995,Manual,3150,Petrol,145,64.2,1.0
 Scala,2020,19995,Semi-Auto,1000,Petrol,145,45.6,1.5
 Fabia,2017,11995,Manual,23968,Petrol,145,64.2,1.0
 Octavia,2019,17995,Manual,5000,Petrol,145,50.4,1.5
 Superb,2017,18995,Semi-Auto,23000,Diesel,145,61.4,2.0
 Kodiaq,2019,30995,Semi-Auto,9500,Diesel,145,37.2,2.0
 Kamiq,2019,20995,Semi-Auto,3000,Petrol,145,43.5,1.5
 Fabia,2019,13850,Manual,5501,Petrol,150,60.1,1.0
 Octavia,2017,12350,Semi-Auto,36955,Petrol,30,56.5,1.4
 Fabia,2017,9650,Manual,5135,Petrol,150,58.8,1.2
 Fabia,2019,13850,Manual,5501,Petrol,150,60.1,1.0
 Octavia,2017,12350,Semi-Auto,36955,Petrol,30,56.5,1.4
 Fabia,2019,11899,Manual,14333,Petrol,150,61.4,1.0
 Yeti Outdoor,2016,11350,Semi-Auto,28733,Petrol,125,51.4,1.2
 Karoq,2018,15995,Manual,5165,Petrol,150,53.3,1.0
 Citigo,2018,8250,Manual,17353,Petrol,150,64.2,1.0
 Karoq,2018,15749,Manual,16135,Petrol,150,53.3,1.0
 Yeti,2016,11355,Manual,13757,Petrol,125,51.4,1.2
 Citigo,2017,5995,Manual,44777,Petrol,20,64.2,1.0
 Fabia,2019,9999,Manual,12300,Petrol,145,57.7,1.0
 Fabia,2017,9650,Manual,5135,Petrol,150,58.8,1.2
 Citigo,2018,8250,Manual,17353,Petrol,150,64.2,1.0
 Fabia,2019,13850,Manual,4814,Petrol,150,60.1,1.0
 Fabia,2018,11795,Manual,3275,Petrol,145,61.4,1.0
 Yeti Outdoor,2017,11455,Manual,31343,Petrol,125,51.4,1.2
 Yeti,2016,11355,Manual,13757,Petrol,125,51.4,1.2
 Kodiaq,2018,24490,Automatic,7834,Diesel,145,42.2,2.0
 Fabia,2019,11899,Manual,14333,Petrol,150,61.4,1.0
 Yeti Outdoor,2016,11350,Semi-Auto,28733,Petrol,125,51.4,1.2
 Fabia,2016,10850,Semi-Auto,20740,Petrol,20,60.1,1.2
 Citigo,2017,5995,Manual,44777,Petrol,20,64.2,1.0
 Yeti Outdoor,2016,11067,Manual,27392,Diesel,30,62.8,2.0
 Superb,2018,17067,Manual,14238,Petrol,145,54.3,1.4
 Citigo,2014,4991,Manual,58104,Petrol,20,62.8,1.0
 Octavia,2016,10197,Semi-Auto,29092,Diesel,0,76.4,1.6
 Fabia,2016,10850,Semi-Auto,20740,Petrol,20,60.1,1.2
 Octavia,2018,11498,Manual,33339,Diesel,150,68.9,1.6
 Yeti Outdoor,2017,11998,Semi-Auto,38382,Petrol,125,51.4,1.2
 Yeti Outdoor,2015,9998,Semi-Auto,20450,Petrol,125,51.4,1.2
 Fabia,2020,14999,Manual,1800,Petrol,145,50.4,1.0
 Fabia,2019,12999,Manual,5115,Petrol,145,51.4,1.0
 Yeti,2015,9995,Manual,48870,Diesel,200,48.7,2.0
 Fabia,2017,11999,Semi-Auto,12915,Petrol,145,61.4,1.0
 Fabia,2019,13950,Manual,4478,Petrol,145,60.1,1.0
 Fabia,2019,9999,Manual,12300,Petrol,145,57.7,1.0
 Octavia,2016,10650,Manual,19461,Diesel,0,74.3,1.6
 Fabia,2019,13850,Manual,4814,Petrol,150,60.1,1.0
 Scala,2019,17495,Semi-Auto,8121,Diesel,145,54.3,1.6
 Fabia,2019,11490,Manual,14757,Petrol,145,61.4,1.0
 Superb,2019,20790,Automatic,9770,Petrol,145,36.7,1.5
 Citigo,2016,5690,Manual,36969,Petrol,20,62.8,1.0
 Yeti,2016,11490,Semi-Auto,26254,Petrol,125,51.4,1.2
 Kodiaq,2018,21990,Manual,8941,Diesel,145,52.3,2.0
 Yeti Outdoor,2017,12490,Semi-Auto,43358,Petrol,145,51.4,1.2
 Fabia,2019,13290,Semi-Auto,14714,Petrol,145,60.1,1.0
 Fabia,2019,13490,Semi-Auto,11957,Petrol,145,60.1,1.0
 Yeti Outdoor,2016,11759,Manual,28711,Diesel,30,62.8,2.0
 Fabia,2016,8485,Manual,35089,Petrol,20,60.1,1.2
 Fabia,2019,12999,Manual,3944,Petrol,145,52.3,1.0
 Fabia,2018,9298,Manual,8788,Petrol,145,57.7,1.0
 Octavia,2018,12498,Manual,15317,Diesel,150,68.9,1.6
 Octavia,2017,13998,Semi-Auto,8139,Petrol,145,57.7,1.4
 Superb,2016,15770,Manual,50041,Diesel,20,67.3,2.0
 Citigo,2013,4995,Manual,44000,Petrol,20,62.8,1.0
 Scala,2019,17495,Semi-Auto,8121,Diesel,145,54.3,1.6
 Yeti Outdoor,2016,11759,Manual,28711,Diesel,30,62.8,2.0
 Fabia,2016,8485,Manual,35089,Petrol,20,60.1,1.2
 Fabia,2019,12999,Manual,3944,Petrol,145,52.3,1.0
 Fabia,2019,11999,Manual,3993,Petrol,145,60.1,1.0
 Octavia,2019,15999,Manual,5660,Diesel,145,56.5,1.6
 Kodiaq,2019,31750,Automatic,17531,Diesel,145,35.3,2.0
 Octavia,2019,16450,Semi-Auto,3815,Diesel,145,67.3,2.0
 Fabia,2019,8995,Manual,7927,Petrol,145,50.4,1.0
 Octavia,2019,13995,Manual,11840,Petrol,145,55.4,1.5
 Fabia,2019,11959,Manual,13046,Petrol,145,61.4,1.0
 Octavia,2019,14550,Semi-Auto,7718,Petrol,145,55.4,1.5
 Superb,2018,18650,Manual,6515,Petrol,145,40.9,1.5
 Yeti Outdoor,2017,14190,Manual,29811,Petrol,145,51.4,1.2
 Fabia,2017,10490,Semi-Auto,16969,Petrol,145,60.1,1.2
 Fabia,2019,11999,Manual,3993,Petrol,145,60.1,1.0
 Kamiq,2019,19250,Semi-Auto,2197,Petrol,145,44.1,1.5
 Scala,2020,18250,Manual,3543,Petrol,145,49.6,1.0
 Scala,2020,17650,Semi-Auto,4112,Petrol,145,45.6,1.5
 Kodiaq,2018,24695,Semi-Auto,21343,Diesel,145,56.5,2.0
 Fabia,2019,12250,Manual,5036,Petrol,145,61.4,1.0
 Kodiaq,2020,30850,Manual,2000,Diesel,145,52.3,2.0
 Octavia,2017,15999,Manual,21500,Diesel,150,62.8,2.0
 Citigo,2017,6999,Manual,13000,Petrol,150,68.9,1.0
 Fabia,2019,12999,Manual,5115,Petrol,145,51.4,1.0
 Octavia,2019,15999,Manual,5660,Diesel,145,56.5,1.6
 Kamiq,2019,19250,Semi-Auto,2197,Petrol,145,44.1,1.5
 Scala,2020,18250,Manual,3543,Petrol,145,49.6,1.0
 Fabia,2017,10290,Manual,22154,Petrol,145,58.9,1.2
 Yeti,2013,8990,Semi-Auto,46569,Petrol,165,44.1,1.2
 Fabia,2018,9298,Manual,8031,Petrol,145,57.7,1.0
